id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1488717622644514824,1488717622644514824,2022-02-02 09:35:14 Центральная Азия (зима),2022-02-02,09:35:14,+0600,551101521,doctormosqueda,Juan Luis Mosqueda,,"Hoy vi una paciente con COVID leve, su médico general le indicó sintomáticos y monitorear su oxigenación, acudió conmigo para tener la opción de un especialista; solo pude opinar que estaba en buenas manos. Es muy difícil ser un buen médico general, mis respetos para ellos.",es,[],[],[],3,21,212,[],[],https://twitter.com/doctormosqueda/status/1488717622644514824,False,,0,,,,,,,,[],,,,
1488717031528701956,1488717031528701956,2022-02-02 09:32:53 Центральная Азия (зима),2022-02-02,09:32:53,+0600,2985479932,bnodesk,BNO Newsroom,,"BREAKING: Tonga put on nationwide lockdown after 2 people handling incoming aid test positive for COVID-19, the first-ever community cases",en,[],[],[],19,99,281,[],[],https://twitter.com/BNODesk/status/1488717031528701956,False,,0,,,,,,,,[],,,,
1488716881133506561,1488716881133506561,2022-02-02 09:32:18 Центральная Азия (зима),2022-02-02,09:32:18,+0600,168743241,kaliel,"kaliel pinheiro, especialista em BBB",,o cara alem de ser eliminado tem que ir conversar com a rafa kaliman sinceramente só falta pegar covid tb pra completar a miséria,pt,[],[],[],4,67,213,[],[],https://twitter.com/kaliel/status/1488716881133506561,False,,0,,,,,,,,[],,,,
1488716812850188289,1488716812850188289,2022-02-02 09:32:01 Центральная Азия (зима),2022-02-02,09:32:01,+0600,27513328,seanrosssapp,Sean Ross Sapp of Fightful.com,,"Lost another classmate this week, this one to COVID. please take care of yourselves, friends :(",en,[],[],[],25,9,401,[],[],https://twitter.com/SeanRossSapp/status/1488716812850188289,False,,0,,,,,,,,[],,,,
1488716613952184321,1488701176484880387,2022-02-02 09:31:14 Центральная Азия (зима),2022-02-02,09:31:14,+0600,1280478731874848769,nathaliejacoby1,Nathalie Jacoby,,I have not had Covid yet.,en,[],[],[],29,4,134,[],[],https://twitter.com/nathaliejacoby1/status/1488716613952184321,False,,0,,,,,,,,[],,,,
1488716489804980226,1488716489804980226,2022-02-02 09:30:44 Центральная Азия (зима),2022-02-02,09:30:44,+0600,168743241,kaliel,"kaliel pinheiro, especialista em BBB",,"era bem melhor que todo mundo tivesse pegado covid mesmo e precisasse interditar essa edição e começar outra do zero ou fingir que não aconteceu nada. boninho vai ter que trabalhar pra deixar isso aí bom ein, soltar uns animais silvestres na casa do nada sei lá",pt,[],[],[],5,54,189,[],[],https://twitter.com/kaliel/status/1488716489804980226,False,,0,,,,,,,,[],,,,
1488715831685320704,1488715831685320704,2022-02-02 09:28:07 Центральная Азия (зима),2022-02-02,09:28:07,+0600,743735095308099585,criccrazyjohns,Johns.,,The likely venues for India vs Sri Lanka series:  First 2 T20 - Dharamshala Third T20 - Mohali First Test - Mohali Second Test - Bengaluru (Day &amp; night Test)  There might be changes as well depending on COVID situation. (Source - TOI),en,[],[],[],26,31,457,[],[],https://twitter.com/CricCrazyJohns/status/1488715831685320704,False,,0,,,,,,,,[],,,,
1488715802434056192,1488715802434056192,2022-02-02 09:28:00 Центральная Азия (зима),2022-02-02,09:28:00,+0600,1384772053685968897,hadokenex,ᶠʳᶜƃɹǝʍ,,a boa notícia é q o vinicius vai passa covid pra todo mundo dali,pt,[],[],[],2,29,172,[],[],https://twitter.com/HadokenEx/status/1488715802434056192,False,,0,,,,,,,,[],,,,
1488715738051493891,1488715738051493891,2022-02-02 09:27:45 Центральная Азия (зима),2022-02-02,09:27:45,+0600,4909666912,favblackcat,jolyne famosa linha chilena 🦋,,O vyni dando o abraço pro Rodrigo sair com covid de lembranças,pt,[],[],[],7,76,389,[],[],https://twitter.com/favblackcat/status/1488715738051493891,False,,0,,,,,,,,[],,,,
1488715097077813254,1488715097077813254,2022-02-02 09:25:12 Центральная Азия (зима),2022-02-02,09:25:12,+0600,757515814123692032,mahima_nambiar,Mahima Nambiar,,"And that’s my post Covid Smile 😁 So guys I had tested positive for covid-19 nine days ago.First three days were not easy but then every day got better. Thankfully, it has now be confirmed that I’m Covid negative ☺️.Thanks to god ,my doctor and my family &amp; friends🙏🏻  https://t.co/TJN7H4ZK9c",en,[],[],['https://pbs.twimg.com/media/FKj6ebmUUAEonnt.jpg'],17,21,327,[],[],https://twitter.com/Mahima_Nambiar/status/1488715097077813254,False,,1,https://pbs.twimg.com/media/FKj6ebmUUAEonnt.jpg,,,,,,,[],,,,
